Year,Block,Grazing_Treatment,Plot,Sample,Order,Family,Genus,Species,Notes,IDer,Date Started,Date Completed
2022,2,LG,24,109,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,110,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,111,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,112,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,113,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,114,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,115,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,116,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,117,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,118,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,119,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,120,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,121,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,122,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,123,Hemiptera,Cicadellidea,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,124,Araneae,Lycosidae,,,,Stephanie Mota,2/22/23,2/27/23
2022,2,LG,24,125,Unknown,Unknown,,,Placed in Body Parts Jar,Stephanie Mota,2/22/23,2/27/23
2022,2,HG,26,1,Orthoptera,Acrididae,Ageneotettix,deorum,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,2,Orthoptera,Acrididae,Opeia,obscura,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,3,Orthoptera,Acrididae,Phoetaliotes,nebrascensis,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,4,Orthoptera,Acrididae,Arphia,pseudonietana,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,5,Orthoptera,Acrididae,Melanoplus,sanguinipes,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,6,Orthoptera,Acrididae,Opeia,obscura,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,7,Orthoptera,Acrididae,Melanoplus,sanguinipes,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,8,Orthoptera,Acrididae,Phoetaliotes,nebrascensis,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,9,Diptera,Muscidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,10,Diptera,Trichoceridae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,11,Coleoptera,Coccinelliadae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,12,Coleoptera,Coccinelliadae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,13,Araneae,Salticidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,14,Araneae,Thomisidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,15,Hymenoptera,Euiophidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,16,Hymenoptera,Euiophidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,17,Hymenoptera,Formicidae,,,Just Head,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,18,Hymenoptera,Formicidae,,,Just Head,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,19,Hemiptera,Pentatomidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,20,Hemiptera,Cicadellidea,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,21,Hemiptera,Cicadellidea,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,22,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,23,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,24,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,25,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,26,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,27,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,28,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,29,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,30,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,31,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,32,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,33,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,34,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,35,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,36,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,37,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,38,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,39,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,40,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,41,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,42,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,43,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,44,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,45,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,46,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,47,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,48,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,49,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,50,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,51,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,2,HG,26,52,Hemiptera,Lygaeidae,,,,Emma Woodle,3/20/23,3/22/23
2022,3,NG,31,1,Hemiptera,Nabidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,2,Hemiptera,Cicadellidea,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,3,Hemiptera,Lygaeidae,,,headless,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,4,Coleoptera,Coccinelliadae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,5,Diptera,Sepsidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,6,Araneae,Thomisidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,7,Araneae,Thomisidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,8,Araneae,Thomisidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,9,Orthoptera,Acrididae,Ageneotettix,deorum,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,10,Diptera,Ulidiidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,11,Hemiptera,Lygaeidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,12,Hemiptera,Lygaeidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,13,Hemiptera,Lygaeidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,14,Hemiptera,Lygaeidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,15,Hemiptera,Lygaeidae,,,,Emma Woodle,1/25/23,2/6/23
2022,3,NG,31,16,Diptera,Agromyzidae,,,headless,Emma Woodle,1/25/23,2/6/23
2022,B1,HG,13,1,orthoptera,Acrididae,opeia,obscura,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,2,orthoptera,Acrididae,opeia,obscura,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,3,orthoptera,Acrididae,melanoplus,gladstoni,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,4,orthoptera,Acrididae,melanoplus,sanguinipes,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,5,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,6,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,7,hymenoptera,platygastridae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,8,araneae,Salticidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,9,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,10,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B1,HG,13,11,araneae,Thomisidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,1,orthoptera,Acrididae,melanoplus,gladstoni,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,2,orthoptera,Acrididae,melanoplus,sanguinipes,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,3,orthoptera,Acrididae,melanoplus,sanguinipes,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,4,orthoptera,Acrididae,melanoplus,gladstoni,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,5,orthoptera,Acrididae,phoetaliotes,nebrascensis,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,6,orthoptera,Acrididae,opeia,obscura,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,7,orthoptera,Acrididae,opeia,obscura,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,8,orthoptera,Acrididae,opeia,obscura,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,9,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,10,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,11,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,12,hemiptera,Cicadellidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,13,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,14,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,15,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,16,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,17,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,18,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,19,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,20,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,21,hemiptera,Lygaeidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B3,NG,33,22,araneae,Thomisidae,n/a,n/a,,Kaysa Vaarre-Lamoureux,1/18/2023-4/3/2023,
2022,B2,LG,25,1,orthoptera,Acrididae,ageneotettix,deorum,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,2,orthoptera,Acrididae,opeia,obscura,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,3,orthoptera,Acrididae,melanoplus,sanguinipes,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,4,orthoptera,Acrididae,phoetaliotes,nebrascensis,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,5,orthoptera,Acrididae,opeia,obscura,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,6,orthoptera,Acrididae,opeia,obscura,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,7,orthoptera,Acrididae,opeia,obscura,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,8,orthoptera,Acrididae,opeia,obscura,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,9,orthoptera,Acrididae,phoetaliotes,nebrascensis,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,10,orthoptera,Acrididae,melanoplus,sanguinipes,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,11,orthoptera,Acrididae,melanoplus,sanguinipes,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,12,hemiptera,Miridae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,13,hemiptera,Miridae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,14,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,15,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,16,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,17,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,18,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,19,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,20,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,21,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,22,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,23,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,24,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,25,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,26,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,27,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,28,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,29,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,30,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,31,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,32,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,33,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,34,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,35,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,36,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,37,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,38,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,39,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,40,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,41,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,42,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,43,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,44,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,45,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,46,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,47,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,48,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,49,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,50,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,51,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,52,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,53,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,54,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,55,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,56,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,57,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,58,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,59,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,60,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,61,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,62,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,63,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,64,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,65,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,66,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,67,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,68,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,69,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,70,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,71,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,72,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,73,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,74,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,75,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,76,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,77,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,78,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,79,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,80,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,81,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,82,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,83,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,84,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,85,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,86,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,87,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,88,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,89,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,90,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,91,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,92,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,93,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,94,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,95,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,96,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,97,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,98,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,99,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,100,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,101,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,102,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,103,hemiptera,Cicadellidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,104,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,105,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,106,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,107,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,108,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,109,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,110,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,111,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,112,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,113,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,114,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,115,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,116,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,117,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,118,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,119,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,120,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,121,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
2022,B2,LG,25,122,hemiptera,Lygaeidae,n/a,n/a,,Stephanie Mota,3/1/2023-4/1/2023,
